Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
4466,4844," [COL] name [VAL] Chas. Floyd Johnson [COL] birthYear [VAL] 1941-01-01 [COL] primaryProfessions [VAL] producer,actor,writer", [COL] name [VAL] Floyd Herrington [COL] job [VAL] guestStars,0,D6
6291,285," [COL] title [VAL] The Northern Lights [COL] abstract [VAL] The Four Dummies continue their journey in Iceland. After a long day in the wilderness, they finally get to see the Northern Lights in the city of Vik. They are once again stunned by the beauty of Mother Nature and think of their loved ones back in Korea. For the first time, they enjoy a meal at a local restaurant and fall in love with its exotic dishes. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2016-01-22"," [COL] title [VAL] The Northern Lights [COL] abstract [VAL] The Four Dummies continue their journey in Iceland. After a long day in the wilderness, they finally get to see the Northern Lights in the city of Vik. They are once again stunned by the beauty of Mother Nature and think of their loved ones back in Korea. For the first time, they enjoy a meal at a local restaurant and fall in love with its exotic dishes. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2016-01-22 [COL] release_year [VAL] 2016-01-01",1,D7
2794,1218," [COL] title [VAL] Avian Vomitologist [COL] abstract [VAL] Mike first travels to Colorado to help out at a marble quarry. He then goes to California to collect owl vomit which is sold to school children for research projects. Finally, Mike travels to Texas to palpate cows, a process used to figure out if a cow is pregnant. He also gets a little too familiar with a bull. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-01-10"," [COL] title [VAL] Dairy Cow Midwife [COL] abstract [VAL] Inside an Indiana dairy farm, Mike learns how to milk a cow and use a blow torch to clean her udders. Then, Mike gets the inside scoop on how to inseminate a cow. Finally, he gets an up-close look at fatherhood as he helps deliver baby calves. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-04-28 [COL] release_year [VAL] 2008-01-01",0,D7
826,10163, [COL] title [VAL] Email Delivery Tracfone 450-Minutes Wireless Airtime Card [COL] modelno [VAL] 9840 [COL] price [VAL] 79.88 [COL] shipweight [VAL] 1.0 [COL] brand [VAL] Tracfone [COL] dimensions [VAL] 1.0 x 1.0 x 1.0 inches, [COL] title [VAL] Samsung a167 Prepaid GoPhone AT T with 15 Airtime Credit [COL] modelno [VAL] A167 [COL] price [VAL] 63.99 [COL] shipweight [VAL] 15.2 [COL] brand [VAL] Samsung [COL] dimensions [VAL] 3.5 x 1.8 x 0.8 inches,0,D8
903,15527, [COL] title [VAL] Scosche 1974-Up Ford Chrysler Jeep Multi-Purpose Kit Including 1999-Up Grand Cherokee [COL] modelno [VAL] FCJ1276AB [COL] price [VAL] 11.37 [COL] shipweight [VAL] 0.69 [COL] brand [VAL] Scosche [COL] dimensions [VAL] 8.0 x 4.5 x 2.5 inches, [COL] title [VAL] Scosche CJ1278B Multi Kit with 1 CD Storage Pocket for 1974-99 Chrysler [COL] modelno [VAL] CJ1278B [COL] price [VAL] 8.68 [COL] shipweight [VAL] 1 [COL] brand [VAL] Scosche [COL] dimensions [VAL] 9.2 x 5.8 x 4.0 inches,0,D8
589,6691," [COL] title [VAL] MV3R-Tree: A Spatio-Temporal Access Method for Timestamp and Interval Queries [COL] authors [VAL] Dimitris Papadias, Yufei Tao [COL] venue [VAL] VLDB [COL] year [VAL] 2001"," [COL] title [VAL] MV3R-tree: A Spatio-Temporal Access Method for Timestamp and Interval Queries [COL] authors [VAL] T Yufei, D Papadias [COL] venue [VAL] 2000",1,D9
3149,2107, [COL] title [VAL] A Whale of a Tale [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 49.0, [COL] title [VAL] The Wise One [COL] episodeNumber [VAL] 28.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1956-03-25 [COL] release_year [VAL] 1956-01-01,0,D5
682,1953, [COL] title [VAL] family tree maker version 16 collectors edition [COL] description [VAL] with family tree maker version 16 (collector's edition) you can access more than 5 billion records through ancestry.com as you research your family's history. the best-selling genealogy program for 15 straight years family tree maker lets you access some of the world's largest online data based including the u.s. records collection naturalization records immigration records and much more [COL] manufacturer [VAL] encore software [COL] price [VAL] 0.0, [COL] title [VAL] family tree maker 11 collector's edition [COL] description [VAL] overview dedicated family research calls for serious genealogy software. this great collection delivers an unprecedented wealth of data plus all of the convenient tools you expect from family tree maker. travel back in time on a research journey ... [COL] price [VAL] 34.9,0,D3
963,16745, [COL] title [VAL] REDIFORM OFFICE PRODUCTS                           EcoLogix Recycled Weekly Planner 15-Minute Appts. Wirebound 11 x 8-1 2 Green 2012 [COL] price [VAL] 14.19 [COL] shipweight [VAL] 0.88 [COL] brand [VAL] REDIFORM OFFICE PRODUCTS [COL] dimensions [VAL] 11.375 x 9.25 x 0.437 inches, [COL] title [VAL] New-Post-it Greener Notes 660RPYW - Recycled Notes 4 x 6 Lined Canary Yellow 12 100-Sheet Pads Pack - MMM660RPYW [COL] price [VAL] 58.3 [COL] shipweight [VAL] 6.8 [COL] brand [VAL] Post-It,0,D8
260,3610, [COL] name [VAL] Elva Mai Hoover [COL] primaryProfessions [VAL] actress, [COL] name [VAL] Howard Hoover [COL] job [VAL] guestStars,0,D6
6353,5134, [COL] name [VAL] Gemmi Teleki [COL] job [VAL] guestStars, [COL] name [VAL] Teletama [COL] origin_country [VAL] JP,0,D7
2494,49755," [COL] title [VAL] XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets [COL] authors [VAL] Elke A. Rundensteiner, Punit R. Doshi, Jing Yang, Matthew O. Ward [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2002"," [COL] title [VAL] Integrating XML Data with Relational Databases [COL] authors [VAL] WC Lee, G Mitchell, X Zhang [COL] venue [VAL] ICDCS Workshop of Knowledge Discovery and Data Mining in the &hellip;, [COL] year [VAL] 2000.0",0,D9
2282,513," [COL] title [VAL] Selective information dissemination in P2P networks: problems and solutions [COL] authors [VAL] Manolis Koubarakis, Christos Tryfonopoulos, Stratos Idreos, Yannis Drougas [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] The Effectiveness of GlOSS for the Text Database Discovery Problem [COL] authors [VAL] Luis Gravano, Anthony Tomasic, Hector Garcia-Molina [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1994",0,D4
6754,1605, [COL] title [VAL] Big Animal Vet [COL] abstract [VAL] Mike helps out at a BBQ restaurant and gets to help clean out the smoker.  After that a trip to the farm to help out a big animal vet.  For his last job Mike gets to help dig a tank out of the ground. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-01-08," [COL] title [VAL] Bio-Diesel Man [COL] abstract [VAL] Mike goes to Washington and helps build a house out of cob, which is basically a combination of sand, clay, and straw.Mike then heads to California and works alongside Dave the bee man to get rid of some bee's infesting a church.Finally, Mike goes back to Washington and helps clean out the old oil from a deep fryer at a Mexican restaurant and then recycle the oil into fuel or bio-diesel. [COL] episodeNumber [VAL] 11.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-10-25 [COL] release_year [VAL] 2005-01-01",0,D7
1273,1751," [COL] title [VAL] Context-based prefetch - an optimization for implementing objects on relations [COL] authors [VAL] Philip A. Bernstein, Shankar Pal, David Shutt [COL] venue [VAL] The VLDB Journal &mdash; The International Journal on Very Large Data Bases [COL] year [VAL] 2000.0"," [COL] title [VAL] Context-based prefetch - an optimization for implementing objects on relations [COL] authors [VAL] David Shutt, Philip A. Bernstein, Shankar Pal [COL] venue [VAL] VLDB J. [COL] year [VAL] 2000",1,D4
306,5629, [COL] title [VAL] A Ticket for May [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1956-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Incident in India [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 1959-01-25 [COL] release_year [VAL] 1959-01-01,0,D5
2103,14836, [COL] title [VAL] IOGear 2-Port USB 2.0 Printer Auto Sharing Switch Black [COL] modelno [VAL] GUB211W6 [COL] price [VAL] 22.92 [COL] shipweight [VAL] 0.45 [COL] brand [VAL] IOGEAR [COL] dimensions [VAL] 8.1 x 5.5 x 1.9 inches, [COL] title [VAL] IOGEAR 2-Port USB 2.0 Automatic Printer Switch GUB231 Black [COL] modelno [VAL] GUB231 [COL] price [VAL] 23.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Iogear [COL] dimensions [VAL] 2.8 x 2.5 x 1.0 inches,0,D8
471,2504, [COL] title [VAL] microsoft asp net web matrix [COL] description [VAL] complex web programming is not usually considered a skill that non-programmers can pick up quickly - until now. by learning a few straightforward programming techniques and using the right tools plus this book non-programmers can create cool web applicat [COL] manufacturer [VAL] microsoft [COL] price [VAL] 30.0, [COL] title [VAL] component software: beyond object-oriented programming by clemens szyperski [COL] description [VAL] there has been an explosive growth in component software technologies since the first edition of this classic book was published. the advent of ejb j2ee corba 3 com+ and the .net framework are evidence of a maturing market in component software ... [COL] price [VAL] 59.99,0,D3
1070,15507, [COL] title [VAL] Chicago Cubs Pink iPhone 4 Hard Case [COL] modelno [VAL] FVA4424 [COL] price [VAL] 29.99 [COL] brand [VAL] Tribeca, [COL] title [VAL] Chicago White Sox iPhone 3G 3GS Silicone Case [COL] modelno [VAL] FVA1994 [COL] price [VAL] 9.99 [COL] shipweight [VAL] 1 [COL] brand [VAL] Tribeca,0,D8
806,22681, [COL] title [VAL] A General Solution of the n-dimensional B-tree Problem [COL] authors [VAL] Michael Freeston [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1995," [COL] title [VAL] Performance of B-Tree Concurrency Algorithms [COL] authors [VAL] V Srinivasan, MJ Carey [COL] venue [VAL] SIGMOD Conference,",0,D9
4507,5860," [COL] name [VAL] Hannah Galway [COL] primaryProfessions [VAL] actress,writer,producer", [COL] name [VAL] Shana Goldberg-Meehan,0,D5
3149,5725, [COL] title [VAL] A Whale of a Tale [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 49.0, [COL] title [VAL] Nightmare on Napuka [COL] episodeNumber [VAL] 15.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1960-01-18 [COL] release_year [VAL] 1960-01-01,0,D5
4579,3044," [COL] title [VAL] Episode 5 [COL] abstract [VAL] Lucy has to decide whether to report her rape by Billy, Ged and Peter, fearing that her previous lies about Danny's involvement in the drownings could count against her. Danny tells Emma that her mother is not as saintly as she tries to make out. [COL] episodeNumber [VAL] 5.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1999-02-07", [COL] title [VAL] Episode 9 [COL] abstract [VAL] Lucy takes to the stand in court to give her account of the night she was raped. Her evidence reveals to Emma that Danny has been telling her the truth. Peter reacts with fury when he learns of Bernie's affair. Beverly pays a visit to John in jail. [COL] episodeNumber [VAL] 9.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1999-03-07 [COL] release_year [VAL] 1999-01-01,0,D7
729,17676," [COL] title [VAL] DTL's DataSpot: Database Exploration as Easy as Browsing the Web [COL] authors [VAL] Gadi Entin, Shai Geva, Eran Palmon, Shaul Dar [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 1998"," [COL] title [VAL] DTL's DataSpot: Database Exploration Using Plain Language [COL] authors [VAL] S Dar, G Entin, S Geva, E Palmon [COL] venue [VAL] VLDB, [COL] year [VAL] 1998.0",0,D9
967,18443, [COL] title [VAL] Da-Lite Da-Glas Unframed Rear Projection Screen - 43 1 4 x 57 3 4 Video Format [COL] modelno [VAL] 27602 [COL] price [VAL] 920.99 [COL] shipweight [VAL] 204.0 [COL] brand [VAL] Da-Lite, [COL] title [VAL] Da-Lite 27639 Da-Glas Standard Rear Projection Screen 72 x 96 Video Format [COL] shipweight [VAL] 796 [COL] brand [VAL] Da-Lite,0,D8
2476,3413," [COL] name [VAL] Neasa Hardiman [COL] primaryProfessions [VAL] director,producer,writer", [COL] name [VAL] James Nielson [COL] job [VAL] director,0,D6
2120,54283," [COL] title [VAL] To Weave the Web [COL] authors [VAL] Paolo Merialdo, Giansalvatore Mecca, Paolo Atzeni [COL] venue [VAL] VLDB [COL] year [VAL] 1997"," [COL] title [VAL] To Weave the Web, 23 rdConf. on Very Large Databases (VLDB???97) [COL] authors [VAL] P Atezni, G Mecca, P Merialdo [COL] venue [VAL] Athens, Greece, August,",0,D9
680,515, [COL] title [VAL] grisoft avg anti-virus & anti-spyware - 2 year subscription [COL] description [VAL] avg knows that you didn't buy your pc to run security software. that is why avg is designed to use the the least amount of your pc's resources while offering you rock-solid protection against the latest internet threats. system requirements: cpu intel pentium 300 mhz 70 mb free hard drive space 64 mb ram format: win 2000 xp vista [COL] manufacturer [VAL] grisoft [COL] price [VAL] 39.95, [COL] title [VAL] aspyr prey [COL] description [VAL] minimum system requirements: operating system: mac os x 10.3.9 or later cpu processor: powerpc g5 or intel chipset cpu speed: 1.8 ghz memory: 512 mb or higher hard disk space: 2.5gb free disk space video card (ati): radeon 9600 video card (nvidia): ... [COL] price [VAL] 47.99,0,D3
4716,1821," [COL] title [VAL] Assassinanny 911 [COL] abstract [VAL] When Brock is reactivated by the Office of Secret Intelligence to track down a rogue agent, he subcontracts his ex-girlfriend, the malevolently mercenary Molotov Cocktease, to protect the Venture Compound from enemies within and without.  Love is in the air!  Or is it...murder? [COL] episodeNumber [VAL] 3.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2006-07-09"," [COL] title [VAL] The Family That Slays Together, Stays Together (1) [COL] abstract [VAL] The OSI has put a termination contract on Brock's head, and three top assassins plan to collect. Meanwhile, the Monarch and Sgt. Hatred battle to see who will be Dr. Venture's arch. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2008-08-17 [COL] release_year [VAL] 2008-01-01",0,D7
1136,16963, [COL] title [VAL] Elite Screens CineGray Prime Vision Series Fixed Frame Screen - 135 Diagonal [COL] modelno [VAL] PVR135H1 [COL] price [VAL] 1069.0 [COL] shipweight [VAL] 32.0 [COL] brand [VAL] Elite Screens [COL] dimensions [VAL] 124.0 x 73.0 x 1.5 inches, [COL] title [VAL] PowerGain Prime Vision Series Fixed Frame Screen - 135 Diagonal [COL] price [VAL] 1069.0 [COL] shipweight [VAL] 47 [COL] brand [VAL] Elite [COL] dimensions [VAL] 124.0 x 73.0 x 1.5 inches,0,D8
4615,5014," [COL] title [VAL] Bio-Diesel Man [COL] abstract [VAL] Mike goes to Washington and helps build a house out of cob, which is basically a combination of sand, clay, and straw.Mike then heads to California and works alongside Dave the bee man to get rid of some bee's infesting a church.Finally, Mike goes back to Washington and helps clean out the old oil from a deep fryer at a Mexican restaurant and then recycle the oil into fuel or bio-diesel. [COL] episodeNumber [VAL] 11.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-10-25"," [COL] title [VAL] Micro-Algae Man [COL] abstract [VAL] Mike begins by traveling to Palo Alto, CA to learn how to be a pet groomer, from cutting hair to giving baths.  Mike then goes to Hawaii to turn happy green algae into unhappy red algae to be used as antioxidant gelcaps for human consumption. Finally, Mike goes to Missouri to learn how to be a charcoal factory worker. Mike ends the day with a barbeque and introduces us to the crew that help make the show. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-11-01 [COL] release_year [VAL] 2005-01-01",0,D7
3687,176," [COL] title [VAL] Baby Faced Killer [COL] abstract [VAL] 'The notorious baby-faced underworld figure who police believe killed 10 people pleaded guilty to the murders of Mark Malia (August 2003), Jason Moran (June 2003) and Lewis Moran (March 2004). He was killed in April 19, 2010 with extreme violence by a prison inmate whilst serving 35 years in a maximum security prison for these murders. He had previously been found guilty of the murder of Michael Marshall, who was shot dead outside his Toorak home in October 2003. The murders occurred at the height of Melbourne's notorious gangland war that raged between 1998 and 2006, leaving 27 dead.Williams mother, Barbara, publicly defended her son after his jailing and berated the trial judge. The Moran family had dominated Melbourne's criminal world for more than a decade when Williams vowed to wipe them out. In November 2007, Carl’s father, George, was jailed for a minimum of 20 months for a massive drug trafficking operation which he carried out with his son.Over two and half years Carl made about $500,000 selling methamphetamine. George, now 63, lives in suburban Broadmeadows, Melbourne, and suffers from chronic heart disease, diabetes, anxiety and depression. Barbara committed suicide at her Essendon home in December 2008, and their other son Shane died of a heroin overdose aged 31. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2010-11-09"," [COL] title [VAL] Date With a Serial Killer: Rodney Cameron [COL] abstract [VAL] 'Rodney Francis Cameron was dubbed ‘The Lonely Hearts Killer’ after he used a radio match-making program in 1990 to lure an unsuspecting woman to her death. Incredibly, he had only just been released from prison for two other killings in 1974. Cameron’s psychopathic tendencies appeared early in his life. At the age of ten he tried to strangle a young girl. He then attempted to strangle two other women, and moved into a life of alcohol and drug abuse, including experimenting with hallucinogenic chemicals. He also dabbled in Satanism. At the age of 19, while working at a nursing home in the Blue Mountains, west of Sydney, he raped and strangled nurse Florence Jackson.  The victim was left with a towel stuffed down her throat in what was to become his signature “mark of death”.  A week later, heading south to Melbourne, he hitched a lift with a 19-year-old bank clerk, Francesco Ciliberto, whom he strangled with a football sock.  A short time later, he was caught in Queensland after abducting a mother and daughter. He told arresting police he “had to kill three.” He was sentenced to prison for life and served 16 years. While incarcerated he married a lifelong friend named Anne. Soon after his release in 1990, he rang a late-night match-maker talkback program on radio 3AW Melbourne.  He described himself as a non-smoker and non-drinker, Gemini marine biologist who was searching for a partner “willing to share his happiness”. Forty-four-year-old Maria Goellner was one of six women who responded to his call. A few weeks later Maria was found lying dead on a motel room floor in the Blue Mountains, the same area where Cameron had committed this first murder 16 years earlier.   She had a handkerchief stuffed down her throat. The killer was jailed again for life, this time his file was marked “never to be released.” While in jail he allegedly made admissions to an informant indicating he had killed five additional victims, including two other women after his release from prison in 1990.   Police believe he was almost certainly responsible for the 1974 murder of elderly Sydney woman Sarah McKenzie, but there was not enough information to take that case to trial or to identify any of the other alleged victims. [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2009-07-30 [COL] release_year [VAL] 2009-01-01",0,D7
2258,2370, [COL] title [VAL] Wind Farm Technician [COL] abstract [VAL] Mike heads to an Oklahoma wind farm and learns that going green sometimes means you've got to get brown first. Then he heads to Kentucky to clean out a sinkhole that some have unfortunately turned into a garbage dump. [COL] episodeNumber [VAL] 13.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-06-02," [COL] title [VAL] Brown Before Green [COL] abstract [VAL] Mike looks back on several of the Dirty Jobs that help to clean up the environment. From geothermal drilling, to wood and tire salvage, to building cobb homes, one thing seemed constant: in order to be green, you usually have to get brown first. [COL] episodeNumber [VAL] 15.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-06-16 [COL] release_year [VAL] 2008-01-01",0,D7
1012,2798, [COL] title [VAL] He Always Comes Home [COL] episodeNumber [VAL] 32.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1955-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] The Reluctant Hero [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1961-10-08 [COL] release_year [VAL] 1961-01-01,0,D5
2125,2244, [COL] title [VAL] Book review column [COL] authors [VAL] Karl Aberer [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0, [COL] title [VAL] Guest editor's introduction [COL] authors [VAL] Karl Aberer [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2003,0,D4
1369,826, [COL] title [VAL] Open for Diving [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 2.0 [COL] startYear [VAL] 1960-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 60.0, [COL] title [VAL] Safari at Sea [COL] episodeNumber [VAL] 6.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1959-11-16,0,D6
6188,4017," [COL] title [VAL] Fire (1) [COL] abstract [VAL] Bolander and Felton are suspended for 22 weeks without pay for incidents related to activities at a police convention in Washington, DC. Howard plans to take the sergeant's exam. Pembleton and Bayliss are assigned to investigate the death of a body found at an arson. At the scene they meet an arson detective that clashes with Frank's working style. Frank hesitates chasing a suspect, and later we learn that his wife is pregnant. Munch also decides to take the exam, and when the wagering begins on who is going to pass, everyone favors Howard. While the detectives are debating whether the fire was set to cover the murder, another fire is started. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1995-10-20"," [COL] title [VAL] Cradle to Grave [COL] abstract [VAL] The deputy commissioner invites Pembleton to lunch and gets him to investigate a case involving a congressman. Beau hires a private detective to find Beth and the kids when his clue that they are in Wilmington falls through. Howard and Felton investigate a case of a dead homeless man. Their job is made more difficult when they can't find the body. Lewis and Munch investigate the death of a motorcycle gang member. Pembleton finds out the truth, participates in the cover-up and then resigns when the media gets hold of the real story and the deputy commissioner doesn't back him up. [COL] episodeNumber [VAL] 10.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1995-01-13 [COL] release_year [VAL] 1995-01-01",0,D7
7777,5499, [COL] title [VAL] Episode 2 [COL] abstract [VAL] The forbidden passion between Father Matthew and married parishioner Bernie Quinlan is about to erupt. Parr is struggling to summon up the courage to dispose of his wife's body when his sister-in-law Beverly turns up. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1999-01-17, [COL] title [VAL] Episode 2 [COL] abstract [VAL] The forbidden passion between Father Matthew and married parishioner Bernie Quinlan is about to erupt. Parr is struggling to summon up the courage to dispose of his wife's body when his sister-in-law Beverly turns up. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1999-01-17 [COL] release_year [VAL] 1999-01-01,1,D7
4098,306," [COL] name [VAL] Derek Cecil [COL] birthYear [VAL] 1973-01-01 [COL] primaryProfessions [VAL] actor,camera_department", [COL] name [VAL] Derek Cecil [COL] job [VAL] actor,1,D6
1115,4396," [COL] name [VAL] Leslie Libman [COL] primaryProfessions [VAL] director,producer,miscellaneous", [COL] name [VAL] Michael Lehmann [COL] job [VAL] directors,0,D6
63,2001, [COL] title [VAL] movies on psp [COL] description [VAL] x-zoom movies on psp is the first commercial video & dvd software for the sony psp. it enables you to quickly convert your dvds or movie files into a format your psp can read and understand. get the best possible picture and audio quality for 10 different input formats: dvd (s)vcd divx avi wmv real mpeg and quicktime. over 10 presets make conversion easy and the fit-to-stick technology resizes movie files to your memory stick size. [COL] manufacturer [VAL] x-oom [COL] price [VAL] 0.0, [COL] title [VAL] xoom movie clone 3 gold [COL] description [VAL] x-oom movie clone 3 gold allows you to save your dvd movie backups onto blank dvds/cds or computer hard disk while retaining the full quality of the original. copy complete dvds just your favourite scenes or remove extras you just don't want. with ... [COL] price [VAL] 22.9,0,D3
375,274," [COL] title [VAL] Dead End [COL] abstract [VAL] The detectives continue chasing their only lead, the child molester. Munch is teamed with Stan's old partner. Beau has no feeling in his foot, but feels guilt about Kay's condition. Stan's ex-wife arrives in town, but has a hard time going to see him at the hospital. Barnfather and Granger want Russert to review Gee and see if he was negligent in his duties regarding the paperwork that led to the shooting. The pedophile is located and it is discovered he was responsible for the strangulation of a young boy, but not the shooting of the three detectives. [COL] episodeNumber [VAL] 13.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1995-02-03"," [COL] title [VAL] In Search of Crimes Past [COL] abstract [VAL] 'A 16-year-old murder case must be reopened when the daughter of the convicted killer holds Col. Barnfather hostage. Pembleton and Bayliss investigate an elderly man whose wife died of drowning in the bathtub. Gee and the newly appointed Capt. Russert clash over the handling of the hostage situation. Bolander, Munch, Howard and Felton must go to the archives to find the records of the case. Lewis meets a strange homeless man who's witnessed the suicide of a man who committed the original murder and the detectives race to overturn the previous conviction. A new ''''old'''' bartender tries to convince Munch to go with the latest rage, microbreweries. Bolander and Lewis try to connect the suicide victim to the man on death row. [COL] episodeNumber [VAL] 17.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1995-04-14 [COL] release_year [VAL] 1995-01-01",0,D7
257,988, [COL] name [VAL] Nikon Nikkor 70-300mm f/4.5-5.6G ED-IF AF-S VR Telephoto Zoom Lens - 2161 [COL] description [VAL] f/4.5 to 5.6 [COL] price [VAL] 449.0, [COL] name [VAL] Canon Black EF 70-300mm F/4-5.6 IS USM Telephoto Zoom Lens - 0345B002 [COL] description [VAL] Canon Black EF 70-300mm F/4-5.6 IS USM Telephoto Zoom Lens - 0345B002/ 15 Elements In 10 Groups Lens Construction/ 4.9 Feet Closest Focusing Distance/ 6-Group Helical Zoom/ 58MM Filter Size/ Black Finish,0,D2
682,2044, [COL] title [VAL] family tree maker version 16 collectors edition [COL] description [VAL] with family tree maker version 16 (collector's edition) you can access more than 5 billion records through ancestry.com as you research your family's history. the best-selling genealogy program for 15 straight years family tree maker lets you access some of the world's largest online data based including the u.s. records collection naturalization records immigration records and much more [COL] manufacturer [VAL] encore software [COL] price [VAL] 0.0, [COL] title [VAL] encore software 10861 - family tree maker version 16 collectors edition sb cs [COL] description [VAL] encore software 10861 : encore software family tree maker version 16 collectors edition sb cs - 10861 [COL] price [VAL] 81.97,0,D3
1904,388," [COL] title [VAL] WWW-UDK: a web-based environmental meta-information system [COL] authors [VAL] Ralf Kramer, Ralf Nicholai, Arne Koschel, Claudia Rolker, Peter Lockemann, Andree Keitel, Rudolf Legat, Konrad Tirm [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1997.0"," [COL] title [VAL] W3QS: A Query System for the World-Wide Web [COL] authors [VAL] David Konopnicki, Oded Shmueli [COL] venue [VAL] VLDB [COL] year [VAL] 1995",0,D4
726,2268, [COL] title [VAL] clickart 1.2 million dvd 2006 by broderbund [COL] description [VAL] clickart 1.2 million 2006 [COL] manufacturer [VAL] encore software [COL] price [VAL] 49.99, [COL] title [VAL] encore software 460001 - the big box of art 410000 95/98/me/nt4/w2k/xp (win 95 98 me nt 2000 xp) [COL] description [VAL] encore software 460001 : get over a million images to complement every project! the big box of art 410000 gives you an overwhelming selection of photos clip art animations web graphics and photo clip art images and our fast fun and easy browser ... [COL] price [VAL] 17.97,0,D3
2116,15864," [COL] title [VAL] Parametric Query Optimization for Linear and Piecewise Linear Cost Functions [COL] authors [VAL] S. Sudarshan, Arvind Hulgeri [COL] venue [VAL] VLDB [COL] year [VAL] 2002", [COL] title [VAL] Applying Parametric Query Optimization to Non-Parametric Query Metrics [COL] authors [VAL] VRLS Vadali [COL] venue [VAL] 2001,0,D9
